timestamp,visitorid,event,itemid,transactionid
1768245720000,614,view,1100,
1768245720000,614,transaction,1321,100359.0
1768245960000,986,view,1250,
1768247640000,610,view,1030,
1768247940000,448,view,1169,
1768248060000,996,view,1056,
1768248660000,1095,view,1251,
1768248720000,1068,view,1083,
1768250040000,451,view,1072,
1768250100000,887,view,1089,
1768252140000,785,view,1228,
1768252260000,799,view,1189,
1768252320000,785,addtocart,1228,
1768252380000,785,view,1248,
1768252620000,947,view,1134,
1768252620000,785,view,1222,
1768252740000,784,view,1022,
1768253040000,785,addtocart,1222,
1768253220000,785,transaction,1222,100455.0
1768253220000,785,view,1292,
1768253460000,1024,view,1290,
1768255680000,548,view,1263,
1768255680000,1099,view,1161,
1768255980000,845,view,1162,
1768256640000,1132,view,1180,
1768257120000,778,view,1122,
1768257660000,1105,view,1254,
1768257780000,372,view,1266,
1768258080000,372,view,1096,
1768258320000,372,view,1210,
1768258620000,372,view,1186,
1768258860000,116,view,1183,
1768259040000,372,addtocart,1186,
1768259040000,116,view,1245,
1768259340000,95,view,1108,
1768259400000,116,view,1013,
1768259400000,95,view,1208,
1768259580000,1098,view,1031,
1768259640000,116,view,1293,
1768259700000,95,addtocart,1208,
1768259700000,787,view,1145,
1768259760000,95,view,1198,
1768259820000,1060,view,1284,
1768259880000,441,view,1231,
1768259940000,116,view,1073,
1768260180000,95,view,1076,
1768260300000,116,addtocart,1073,
1768260420000,659,view,1013,
1768260600000,116,transaction,1073,100066.0
1768260600000,659,view,1038,
1768260840000,1132,view,1076,
1768261320000,1189,view,1246,
1768261500000,138,view,1320,
1768261680000,138,view,1110,
1768261860000,800,view,1292,
1768261980000,138,view,1044,
1768261980000,676,view,1161,
1768262040000,676,view,1149,
1768262040000,1073,view,1183,
1768262220000,910,view,1284,
1768262400000,676,view,1081,
1768262400000,1181,view,1147,
1768262460000,676,addtocart,1081,
1768262520000,465,view,1181,
1768262580000,676,view,1221,
1768262580000,676,transaction,1081,100392.0
1768262640000,465,view,1297,
1768262640000,31,view,1291,
1768262760000,676,addtocart,1221,
1768262820000,676,view,1249,
1768263000000,465,view,1337,
1768263240000,465,view,1061,
1768263600000,465,addtocart,1061,
1768263600000,1035,view,1021,
1768263660000,465,view,1071,
1768264320000,965,view,1224,
1768264440000,1177,view,1014,
1768265820000,934,view,1127,
1768266060000,1130,view,1119,
1768266060000,939,view,1167,
1768266960000,6,view,1241,
1768267080000,506,view,1058,
1768267140000,281,view,1292,
1768267200000,1029,view,1294,
1768267500000,506,view,1002,
1768267860000,506,view,1218,
1768267860000,557,view,1115,
1768267980000,121,view,1040,
1768267980000,506,view,1272,
1768268100000,506,addtocart,1272,
1768268220000,916,view,1194,
1768268400000,506,transaction,1272,100296.0
1768268520000,918,view,1068,
1768268700000,918,view,1243,
1768268940000,918,view,1023,
1768269000000,918,view,1343,
1768269780000,651,view,1166,
1768270020000,1080,view,1174,
1768270380000,728,view,1086,
1768270740000,665,view,1007,
1768270740000,760,view,1091,
1768270860000,665,addtocart,1007,
1768270980000,487,view,1322,
1768271100000,665,view,1247,
1768271280000,1054,view,1103,
1768271460000,234,view,1291,
1768271700000,679,view,1052,
1768271760000,679,view,1041,
1768272180000,679,addtocart,1041,
1768272300000,156,view,1168,
1768272420000,255,view,1171,
1768272660000,156,addtocart,1168,
1768272780000,156,view,1146,
1768273140000,156,view,1176,
1768273440000,156,view,1206,
1768273500000,156,addtocart,1206,
1768273680000,156,view,1266,
1768275600000,1050,view,1010,
1768275840000,647,view,1335,
1768275900000,746,view,1310,
1768278120000,482,view,1131,
1768278300000,253,view,1159,
1768278300000,482,view,1346,
1768278360000,253,view,1096,
1768278540000,253,view,1019,
1768278720000,482,view,1341,
1768278720000,526,view,1039,
1768278840000,335,view,1226,
1768278900000,526,view,1243,
1768278960000,482,addtocart,1341,
1768279080000,482,transaction,1341,100274.0
1768279080000,482,view,1116,
1768279200000,526,view,1169,
1768279380000,555,view,1029,
1768279620000,526,view,1109,
1768279920000,958,view,1182,
1768280460000,43,view,1068,
1768281120000,582,view,1248,
1768281600000,209,view,1124,
1768281780000,209,addtocart,1124,
1768282020000,842,view,1200,
1768282020000,209,view,1000,
1768282320000,209,addtocart,1000,
1768282440000,545,view,1224,
1768282620000,387,view,1231,
1768283400000,781,view,1308,
1768283640000,699,view,1302,
1768284120000,1131,view,1268,
1768285740000,331,view,1109,
1768286280000,384,view,1192,
1768286820000,164,view,1330,
1768287180000,175,view,1258,
1768287300000,584,view,1040,
1768287360000,174,view,1184,
1768287660000,584,view,1202,
1768287780000,584,view,1120,
1768288200000,584,view,1102,
1768288320000,584,view,1342,
1768288440000,562,view,1167,
1768288440000,171,view,1052,
1768288500000,562,view,1165,
1768288680000,143,view,1056,
1768288740000,562,view,1095,
1768288920000,562,view,1197,
1768289160000,562,view,1207,
1768289760000,329,view,1341,
1768291020000,338,view,1273,
1768291140000,90,view,1250,
1768291380000,440,view,1116,
1768291620000,62,view,1219,
1768291740000,62,view,1129,
1768291860000,152,view,1275,
1768292160000,62,addtocart,1129,
1768292220000,62,transaction,1129,100041.0
1768292220000,62,view,1069,
1768292640000,62,addtocart,1069,
1768293300000,671,view,1017,
1768293360000,982,view,1235,
1768293600000,671,view,1295,
1768293780000,1011,view,1238,
1768293840000,671,view,1347,
1768293960000,671,view,1315,
1768294080000,438,view,1106,
1768294260000,671,view,1277,
1768294320000,429,view,1332,
1768294800000,471,view,1077,
1768294920000,249,view,1337,
1768296420000,624,view,1035,
1768296840000,23,view,1323,
1768297080000,217,view,1197,
1768297680000,843,view,1248,
1768298100000,69,view,1291,
1768298220000,891,view,1131,
1768298520000,69,view,1024,
1768298700000,1090,view,1180,
1768298940000,69,view,1081,
1768299120000,1090,view,1150,
1768299180000,1090,view,1045,
1768299180000,69,addtocart,1081,
1768299240000,637,view,1277,
1768299360000,1090,view,1295,
1768299420000,69,view,1284,
1768300140000,804,view,1079,
1768300320000,1017,view,1057,
1768301100000,223,view,1227,
1768301340000,531,view,1281,
1768301880000,1171,view,1073,
1768302180000,798,view,1087,
1768303500000,264,view,1121,
1768303500000,640,view,1208,
1768303920000,264,addtocart,1121,
1768304160000,264,view,1315,
1768304400000,435,view,1165,
1768304460000,264,view,1101,
1768304580000,264,addtocart,1101,
1768304700000,435,view,1095,
1768304940000,435,view,1177,
1768305300000,741,view,1323,
1768305360000,435,addtocart,1177,
1768305540000,435,view,1215,
1768305540000,435,transaction,1177,100238.0
1768305600000,462,view,1106,
1768305600000,8,view,1315,
1768305720000,435,addtocart,1215,
1768305960000,435,view,1265,
1768305960000,435,transaction,1215,100239.0
1768306920000,681,view,1274,
1768306920000,46,view,1234,
1768307040000,652,view,1116,
1768307040000,475,view,1093,
1768307220000,843,view,1194,
1768307280000,274,view,1262,
1768307940000,1188,view,1113,
1768308120000,565,view,1138,
1768308360000,169,view,1104,
1768309800000,1158,view,1172,
1768311420000,316,view,1226,
1768311900000,975,view,1272,
1768313160000,6,view,1077,
1768314120000,612,view,1259,
1768314660000,75,view,1157,
1768315320000,658,view,1302,
1768316340000,381,view,1319,
1768316760000,53,view,1094,
1768316820000,895,view,1294,
1768318020000,1056,view,1160,
1768319400000,135,view,1336,
1768319640000,852,view,1024,
1768319640000,811,view,1017,
1768319880000,811,view,1077,
1768320060000,811,view,1257,
1768320480000,811,view,1297,
1768320900000,1175,view,1339,
1768322220000,1196,view,1194,
1768322640000,745,view,1170,
1768322700000,443,view,1023,
1768322760000,745,view,1166,
1768323060000,745,view,1206,
1768323180000,206,view,1280,
1768324380000,180,view,1336,
1768324500000,1053,view,1076,
1768324680000,5,view,1291,
1768324740000,680,view,1094,
1768324740000,1063,view,1216,
1768324740000,870,view,1265,
1768324980000,5,view,1060,
1768325040000,275,view,1344,
1768325220000,5,view,1180,
1768325280000,5,addtocart,1180,
1768325460000,94,view,1323,
1768325520000,5,view,1151,
1768325880000,5,view,1190,
1768326060000,41,view,1146,
1768326780000,1026,view,1253,
1768327740000,526,view,1009,
1768328040000,781,view,1171,
1768328880000,740,view,1203,
1768329960000,806,view,1088,
1768331460000,1168,view,1062,
1768331580000,77,view,1108,
1768332060000,889,view,1114,
1768332420000,415,view,1279,
1768332540000,415,view,1256,
1768332600000,415,view,1239,
1768332600000,897,view,1171,
1768332780000,415,view,1029,
1768332960000,1081,view,1171,
1768333800000,945,view,1034,
1768333860000,945,addtocart,1034,
1768334040000,945,view,1025,
1768334040000,945,transaction,1034,100540.0
1768334280000,945,addtocart,1025,
1768334460000,945,view,1184,
1768334700000,7,view,1057,
1768335840000,299,view,1111,
1768336320000,516,view,1309,
1768336440000,516,view,1069,
1768336500000,516,view,1333,
1768336740000,516,view,1043,
1768336920000,582,view,1177,
1768337040000,582,view,1079,
1768337400000,582,addtocart,1079,
1768337520000,582,view,1119,
1768338540000,589,view,1158,
1768338660000,806,view,1343,
1768339260000,384,view,1272,
1768339320000,1113,view,1315,
1768339800000,671,view,1330,
1768340520000,140,view,1349,
1768340880000,135,view,1055,
1768341240000,54,view,1122,
1768341480000,390,view,1240,
1768341900000,390,view,1030,
1768342020000,1181,view,1273,
1768342980000,844,view,1347,
1768343040000,789,view,1098,
1768343040000,396,view,1115,
1768343160000,789,view,1222,
1768343460000,999,view,1253,
1768343880000,206,view,1044,
1768344360000,392,view,1046,
1768344480000,392,addtocart,1046,
1768344660000,392,view,1086,
1768344960000,392,view,1083,
1768345200000,901,view,1249,
1768345200000,392,view,1153,
1768345320000,151,view,1037,
1768345320000,901,view,1239,
1768345500000,901,view,1277,
1768345860000,129,view,1091,
1768346220000,1031,view,1267,
1768346520000,846,view,1306,
1768346940000,440,view,1030,
1768347720000,616,view,1061,
1768347960000,76,view,1052,
1768348140000,212,view,1193,
1768348500000,446,view,1115,
1768348680000,123,view,1074,
1768349760000,825,view,1261,
1768350480000,549,view,1119,
1768351440000,1078,view,1279,
1768351980000,839,view,1014,
1768352280000,1100,view,1175,
1768352700000,928,view,1245,
1768352880000,354,view,1019,
1768353480000,1036,view,1167,
1768353540000,950,view,1315,
1768353780000,950,addtocart,1315,
1768353900000,1036,view,1340,
1768353960000,950,view,1205,
1768354200000,1036,addtocart,1340,
1768354260000,950,view,1195,
1768354440000,770,view,1177,
1768354560000,1113,view,1203,
1768354560000,950,view,1329,
1768354740000,1139,view,1343,
1768354860000,1153,view,1239,
1768354920000,1153,view,1198,
1768354920000,1076,view,1270,
1768354980000,1153,addtocart,1198,
1768355100000,1076,view,1098,
1768355640000,416,view,1157,
1768356360000,1166,view,1272,
1768356900000,631,view,1150,
1768356960000,980,view,1177,
1768357020000,929,view,1102,
1768357320000,1101,view,1330,
1768357320000,205,view,1118,
1768357380000,1182,view,1079,
1768357740000,1101,view,1294,
1768357860000,1101,view,1310,
1768357920000,1101,view,1160,
1768358100000,1101,view,1314,
1768358400000,886,view,1235,
1768358460000,1101,addtocart,1314,
1768358580000,568,view,1008,
1768358640000,1101,transaction,1314,100620.0
1768358820000,920,view,1210,
1768359000000,568,view,1000,
1768359060000,920,view,1180,
1768359120000,920,view,1218,
1768359180000,568,view,1198,
1768359480000,920,addtocart,1218,
1768359780000,881,view,1129,
1768360320000,1043,view,1285,
1768361340000,468,view,1275,
1768361520000,356,view,1059,
1768362060000,571,view,1075,
1768362120000,1087,view,1341,
1768362120000,571,view,1345,
1768362180000,571,addtocart,1345,
1768362180000,510,view,1239,
1768362360000,1137,view,1308,
1768362480000,571,transaction,1345,100342.0
1768362480000,103,view,1070,
1768362480000,571,view,1172,
1768362540000,662,view,1298,
1768362780000,571,view,1315,
1768362840000,571,view,1145,
1768364160000,2,view,1304,
1768364160000,140,view,1262,
1768364220000,414,view,1014,
1768364220000,89,view,1192,
1768364220000,1033,view,1328,
1768364280000,123,view,1101,
1768364400000,89,view,1012,
1768364460000,89,view,1330,
1768364820000,89,view,1320,
1768364940000,89,view,1112,
1768365120000,42,view,1211,
1768365360000,425,view,1068,
1768365420000,134,view,1043,
1768365540000,968,view,1339,
1768365600000,180,view,1184,
1768365720000,180,view,1154,
1768366080000,400,view,1194,
1768366320000,400,addtocart,1194,
1768366320000,295,view,1187,
1768366440000,400,view,1234,
1768366740000,400,addtocart,1234,
1768366860000,491,view,1150,
1768366860000,631,view,1043,
1768366920000,400,view,1254,
1768366920000,453,view,1002,
1768367160000,130,view,1227,
1768367160000,676,view,1099,
1768367460000,370,view,1197,
1768367520000,130,view,1107,
1768367640000,370,view,1040,
1768367640000,436,view,1146,
1768367700000,466,view,1301,
1768367820000,1055,view,1054,
1768367880000,130,addtocart,1107,
1768368060000,436,view,1172,
1768368060000,911,view,1181,
1768368060000,370,addtocart,1040,
1768368120000,370,view,1177,
1768368120000,911,view,1241,
1768368480000,436,addtocart,1172,
1768368540000,911,view,1291,
1768368660000,436,view,1016,
1768368720000,911,view,1231,
1768369080000,436,addtocart,1016,
1768369140000,436,view,1322,
1768369140000,436,transaction,1016,100241.0
1768369200000,790,view,1020,
1768369380000,436,view,1306,
1768370400000,936,view,1261,
1768370580000,151,view,1135,
1768370760000,442,view,1248,
1768373280000,688,view,1184,
1768373400000,478,view,1035,
1768373640000,849,view,1006,
1768373640000,688,view,1244,
1768374060000,688,view,1124,
1768374120000,321,view,1332,
1768374660000,743,view,1153,
1768374720000,743,view,1303,
1768374780000,501,view,1198,
1768374780000,743,view,1264,
1768374840000,138,view,1349,
1768375080000,743,view,1074,
1768375140000,1011,view,1264,
1768375200000,805,view,1116,
1768375500000,395,view,1160,
1768375620000,805,addtocart,1116,
1768375740000,805,transaction,1116,100469.0
1768375740000,805,view,1046,
1768376040000,1154,view,1005,
1768376100000,296,view,1182,
1768376100000,805,view,1263,
1768376100000,691,view,1310,
1768376460000,805,view,1276,
1768377060000,110,view,1066,
1768378680000,634,view,1173,
1768378680000,117,view,1241,
1768378800000,92,view,1046,
1768378860000,481,view,1015,
1768378980000,117,view,1261,
1768380300000,471,view,1091,
1768380360000,267,view,1266,
1768380960000,161,view,1282,
1768381020000,912,view,1273,
1768381620000,345,view,1294,
1768381980000,530,view,1241,
1768381980000,1192,view,1114,
1768382280000,1125,view,1313,
1768383360000,713,view,1055,
1768383600000,1114,view,1290,
1768383660000,713,view,1107,
1768383900000,713,view,1025,
1768383960000,713,view,1185,
1768384020000,428,view,1046,
1768384080000,168,view,1153,
1768384200000,713,addtocart,1185,
1768384320000,168,view,1234,
1768384380000,168,addtocart,1234,
1768384680000,168,transaction,1234,100093.0
1768385100000,764,view,1283,
1768385220000,894,view,1086,
1768386240000,379,view,1017,
1768386540000,933,view,1266,
1768386660000,29,view,1272,
1768387560000,578,view,1336,
1768388160000,79,view,1068,
1768388280000,421,view,1140,
1768388640000,421,view,1340,
1768388640000,382,view,1247,
1768388820000,421,view,1250,
1768388940000,421,view,1319,
1768389060000,678,view,1305,
1768389120000,421,view,1280,
1768389240000,462,view,1109,
1768389420000,1120,view,1332,
1768389480000,753,view,1317,
1768390200000,1076,view,1254,
1768390320000,991,view,1127,
1768390740000,331,view,1180,
1768390920000,331,addtocart,1180,
1768390980000,331,view,1160,
1768391100000,950,view,1277,
1768391220000,102,view,1087,
1768391400000,348,view,1164,
1768391460000,1052,view,1176,
1768391700000,291,view,1084,
1768391760000,301,view,1233,
1768392480000,150,view,1315,
1768392720000,481,view,1174,
1768392780000,627,view,1240,
1768393500000,647,view,1310,
1768393680000,893,view,1164,
1768393800000,88,view,1009,
1768394580000,308,view,1298,
1768395840000,1096,view,1232,
1768396080000,438,view,1100,
1768396200000,1096,view,1184,
1768396440000,1096,view,1292,
1768396680000,904,view,1126,
1768397520000,872,view,1197,
1768397820000,143,view,1096,
1768397820000,466,view,1075,
1768399260000,858,view,1203,
1768399680000,858,addtocart,1203,
1768399800000,160,view,1013,
1768399800000,843,view,1086,
1768399920000,843,addtocart,1086,
1768399980000,858,view,1053,
